_id,mq7,mq135,temperature,humidity,motion,air_quality,co_level,timestamp
69ea1c64e2b69cc3642d7602,1327,643,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:32.172Z
69ea1c65e2b69cc3642d7603,1327,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:33.147Z
69ea1c66e2b69cc3642d7604,1327,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:34.172Z
69ea1c67e2b69cc3642d7605,1325,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:35.147Z
69ea1c68e2b69cc3642d7606,1322,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:36.173Z
69ea1c69e2b69cc3642d7607,1324,643,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:37.147Z
69ea1c6ae2b69cc3642d7608,1326,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:38.172Z
69ea1c6be2b69cc3642d7609,1324,643,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:39.148Z
69ea1c6ce2b69cc3642d760a,1328,643,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:40.173Z
69ea1c6de2b69cc3642d760b,1322,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:19:41.148Z
69ea1c6ee2b69cc3642d760c,1307,634,31.7,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:19:42.172Z
69ea1c6fe2b69cc3642d760d,1324,636,31.7,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:19:43.148Z
69ea1c70e2b69cc3642d760e,1324,642,31.7,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:19:44.172Z
69ea1c71e2b69cc3642d760f,1323,641,31.7,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:19:45.148Z
69ea1c72e2b69cc3642d7610,1322,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:46.173Z
69ea1c73e2b69cc3642d7611,1325,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:47.148Z
69ea1c74e2b69cc3642d7612,1324,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:48.173Z
69ea1c75e2b69cc3642d7613,1325,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:49.148Z
69ea1c76e2b69cc3642d7614,1326,642,31.7,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:19:50.173Z
69ea1c77e2b69cc3642d7615,1325,640,31.7,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:19:51.148Z
69ea1c78e2b69cc3642d7616,1325,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:52.173Z
69ea1c79e2b69cc3642d7617,1327,643,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:53.148Z
69ea1c7ae2b69cc3642d7618,1327,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:54.173Z
69ea1c7be2b69cc3642d7619,1328,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:55.148Z
69ea1c7ce2b69cc3642d761a,1328,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:56.173Z
69ea1c7de2b69cc3642d761b,1327,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:57.148Z
69ea1c7ee2b69cc3642d761c,1323,627,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:58.173Z
69ea1c7fe2b69cc3642d761d,1328,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:19:59.148Z
69ea1c80e2b69cc3642d761e,1328,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:00.173Z
69ea1c81e2b69cc3642d761f,1327,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:01.148Z
69ea1c82e2b69cc3642d7620,1327,643,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:02.173Z
69ea1c83e2b69cc3642d7621,1327,637,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:03.149Z
69ea1c84e2b69cc3642d7622,1318,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:04.173Z
69ea1c85e2b69cc3642d7623,1323,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:05.148Z
69ea1c86e2b69cc3642d7624,1327,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:06.173Z
69ea1c87e2b69cc3642d7625,1327,640,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:07.148Z
69ea1c88e2b69cc3642d7626,1326,638,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:08.173Z
69ea1c89e2b69cc3642d7627,1327,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:09.148Z
69ea1c8ae2b69cc3642d7628,1328,640,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:10.173Z
69ea1c8be2b69cc3642d7629,1326,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:11.149Z
69ea1c8ce2b69cc3642d762a,1318,636,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:12.173Z
69ea1c8de2b69cc3642d762b,1327,637,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:13.148Z
69ea1c8ee2b69cc3642d762c,1328,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:14.174Z
69ea1c8fe2b69cc3642d762d,1326,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:15.149Z
69ea1c90e2b69cc3642d762e,1325,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:16.174Z
69ea1c91e2b69cc3642d762f,1322,643,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:17.149Z
69ea1c92e2b69cc3642d7630,1328,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:18.174Z
69ea1c93e2b69cc3642d7631,1328,640,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:19.149Z
69ea1c94e2b69cc3642d7632,1327,643,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:20.174Z
69ea1c95e2b69cc3642d7633,1328,645,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:21.149Z
69ea1c96e2b69cc3642d7634,1327,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:22.174Z
69ea1c97e2b69cc3642d7635,1327,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:23.149Z
69ea1c98e2b69cc3642d7636,1326,640,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:24.174Z
69ea1c99e2b69cc3642d7637,1325,642,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:25.148Z
69ea1c9ae2b69cc3642d7638,1325,645,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:26.174Z
69ea1c9be2b69cc3642d7639,1312,644,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:27.149Z
69ea1c9ce2b69cc3642d763a,1325,636,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:28.174Z
69ea1c9ee2b69cc3642d763b,1322,640,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:30.174Z
69ea1c9fe2b69cc3642d763c,1318,640,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:31.149Z
69ea1ca0e2b69cc3642d763d,1323,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:32.174Z
69ea1ca1e2b69cc3642d763e,1320,640,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:33.149Z
69ea1ca2e2b69cc3642d763f,1321,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:34.174Z
69ea1ca3e2b69cc3642d7640,1323,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:35.150Z
69ea1ca4e2b69cc3642d7641,1325,638,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:36.174Z
69ea1ca5e2b69cc3642d7642,1324,641,31.7,68.9,TRUE,GOOD,LOW CO,2026-04-23T13:20:37.149Z
69ea1ca6e2b69cc3642d7643,1323,640,31.7,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:20:38.174Z
69ea1ca7e2b69cc3642d7644,1321,641,31.7,68.8,TRUE,GOOD,LOW CO,2026-04-23T13:20:39.149Z
69ea1ca8e2b69cc3642d7645,1323,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:40.174Z
69ea1ca9e2b69cc3642d7646,1315,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:41.149Z
69ea1caae2b69cc3642d7647,1323,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:42.174Z
69ea1cabe2b69cc3642d7648,1333,634,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:43.149Z
69ea1cace2b69cc3642d7649,1319,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:44.174Z
69ea1cade2b69cc3642d764a,1316,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:45.149Z
69ea1caee2b69cc3642d764b,1317,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:46.174Z
69ea1cafe2b69cc3642d764c,1315,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:47.150Z
69ea1cb0e2b69cc3642d764d,1316,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:48.174Z
69ea1cb1e2b69cc3642d764e,1314,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:49.150Z
69ea1cb2e2b69cc3642d764f,1317,639,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:50.174Z
69ea1cb3e2b69cc3642d7650,1316,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:51.149Z
69ea1cb4e2b69cc3642d7651,1313,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:52.174Z
69ea1cb5e2b69cc3642d7652,1315,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:53.149Z
69ea1cb6e2b69cc3642d7653,1315,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:54.174Z
69ea1cb7e2b69cc3642d7654,1318,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:55.150Z
69ea1cb8e2b69cc3642d7655,1316,643,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:56.174Z
69ea1cb9e2b69cc3642d7656,1320,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:57.149Z
69ea1cbae2b69cc3642d7657,1334,626,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:58.174Z
69ea1cbbe2b69cc3642d7658,1313,636,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:20:59.149Z
69ea1cbce2b69cc3642d7659,1322,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:00.175Z
69ea1cbde2b69cc3642d765a,1320,643,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:01.149Z
69ea1cbee2b69cc3642d765b,1319,643,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:02.175Z
69ea1cbfe2b69cc3642d765c,1320,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:03.150Z
69ea1cc0e2b69cc3642d765d,1318,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:04.175Z
69ea1cc1e2b69cc3642d765e,1316,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:05.150Z
69ea1cc2e2b69cc3642d765f,1316,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:06.175Z
69ea1cc3e2b69cc3642d7660,1314,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:07.150Z
69ea1cc4e2b69cc3642d7661,1316,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:08.175Z
69ea1cc5e2b69cc3642d7662,1314,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:09.150Z
69ea1cc6e2b69cc3642d7663,1315,644,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:10.175Z
69ea1cc7e2b69cc3642d7664,1315,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:11.150Z
69ea1cc8e2b69cc3642d7665,1314,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:12.175Z
69ea1cc9e2b69cc3642d7666,1313,646,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:13.150Z
69ea1ccae2b69cc3642d7667,1319,647,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:14.175Z
69ea1ccbe2b69cc3642d7668,1336,632,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:15.150Z
69ea1ccce2b69cc3642d7669,1316,650,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:16.175Z
69ea1ccde2b69cc3642d766a,1315,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:17.150Z
69ea1ccee2b69cc3642d766b,1313,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:18.175Z
69ea1ccfe2b69cc3642d766c,1313,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:19.150Z
69ea1cd0e2b69cc3642d766d,1313,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:20.175Z
69ea1cd1e2b69cc3642d766e,1312,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:21:21.150Z
69ea1cd2e2b69cc3642d766f,1313,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:22.175Z
69ea1cd3e2b69cc3642d7670,1312,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:23.150Z
69ea1cd4e2b69cc3642d7671,1312,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:24.175Z
69ea1cd5e2b69cc3642d7672,1313,639,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:25.150Z
69ea1cd6e2b69cc3642d7673,1314,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:26.175Z
69ea1cd7e2b69cc3642d7674,1313,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:27.150Z
69ea1cd8e2b69cc3642d7675,1312,643,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:28.175Z
69ea1cd9e2b69cc3642d7676,1312,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:29.151Z
69ea1cdae2b69cc3642d7677,1309,639,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:30.177Z
69ea1cdbe2b69cc3642d7678,1315,643,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:31.150Z
69ea1cdce2b69cc3642d7679,1299,638,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:32.175Z
69ea1cdde2b69cc3642d767a,1313,642,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:33.151Z
69ea1cdee2b69cc3642d767b,1310,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:34.175Z
69ea1cdfe2b69cc3642d767c,1310,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:35.150Z
69ea1ce0e2b69cc3642d767d,1310,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:36.175Z
69ea1ce1e2b69cc3642d767e,1311,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:37.151Z
69ea1ce2e2b69cc3642d767f,1311,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:38.176Z
69ea1ce3e2b69cc3642d7680,1310,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:39.151Z
69ea1ce4e2b69cc3642d7681,1310,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:40.175Z
69ea1ce5e2b69cc3642d7682,1311,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:41.151Z
69ea1ce6e2b69cc3642d7683,1309,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:42.176Z
69ea1ce7e2b69cc3642d7684,1310,637,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:43.150Z
69ea1ce8e2b69cc3642d7685,1311,639,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:44.176Z
69ea1ce9e2b69cc3642d7686,1312,644,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:45.151Z
69ea1ceae2b69cc3642d7687,1309,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:46.176Z
69ea1cebe2b69cc3642d7688,1307,639,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:47.151Z
69ea1cece2b69cc3642d7689,1311,639,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:48.176Z
69ea1cede2b69cc3642d768a,1312,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:49.161Z
69ea1ceee2b69cc3642d768b,1315,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:50.176Z
69ea1cefe2b69cc3642d768c,1313,638,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:51.151Z
69ea1cf0e2b69cc3642d768d,1312,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:52.176Z
69ea1cf1e2b69cc3642d768e,1312,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:53.151Z
69ea1cf2e2b69cc3642d768f,1312,629,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:54.176Z
69ea1cf3e2b69cc3642d7690,1312,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:55.151Z
69ea1cf4e2b69cc3642d7691,1310,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:56.176Z
69ea1cf5e2b69cc3642d7692,1310,637,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:57.151Z
69ea1cf6e2b69cc3642d7693,1308,642,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:58.177Z
69ea1cf7e2b69cc3642d7694,1310,638,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:21:59.151Z
69ea1cf8e2b69cc3642d7695,1313,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:00.176Z
69ea1cf9e2b69cc3642d7696,1311,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:01.151Z
69ea1cfae2b69cc3642d7697,1311,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:02.176Z
69ea1cfbe2b69cc3642d7698,1313,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:03.152Z
69ea1cfce2b69cc3642d7699,1309,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:04.176Z
69ea1cfde2b69cc3642d769a,1306,639,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:05.152Z
69ea1cfee2b69cc3642d769b,1308,642,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:06.176Z
69ea1cffe2b69cc3642d769c,1331,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:07.151Z
69ea1d00e2b69cc3642d769d,1307,670,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:08.177Z
69ea1d01e2b69cc3642d769e,1304,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:09.152Z
69ea1d02e2b69cc3642d769f,1303,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:10.177Z
69ea1d03e2b69cc3642d76a0,1306,639,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:11.152Z
69ea1d04e2b69cc3642d76a1,1303,641,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:12.177Z
69ea1d05e2b69cc3642d76a2,1304,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:13.151Z
69ea1d06e2b69cc3642d76a3,1313,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:14.177Z
69ea1d07e2b69cc3642d76a4,1315,635,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:15.152Z
69ea1d08e2b69cc3642d76a5,1319,639,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:16.177Z
69ea1d09e2b69cc3642d76a6,1326,638,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:17.152Z
69ea1d0ae2b69cc3642d76a7,1342,640,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:18.177Z
69ea1d0be2b69cc3642d76a8,1345,638,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:19.152Z
69ea1d0ce2b69cc3642d76a9,1347,643,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:20.177Z
69ea1d0de2b69cc3642d76aa,1345,633,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:21.152Z
69ea1d0ee2b69cc3642d76ab,1343,633,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:22.177Z
69ea1d0fe2b69cc3642d76ac,1348,634,31.7,68.7,TRUE,GOOD,LOW CO,2026-04-23T13:22:23.152Z
69ea1d10e2b69cc3642d76ad,1342,628,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:24.177Z
69ea1d11e2b69cc3642d76ae,1345,627,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:25.152Z
69ea1d12e2b69cc3642d76af,1333,636,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:26.177Z
69ea1d13e2b69cc3642d76b0,1330,637,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:27.152Z
69ea1d14e2b69cc3642d76b1,1327,639,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:28.177Z
69ea1d15e2b69cc3642d76b2,1327,639,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:29.152Z
69ea1d16e2b69cc3642d76b3,1326,642,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:30.177Z
69ea1d17e2b69cc3642d76b4,1324,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:31.152Z
69ea1d18e2b69cc3642d76b5,1324,641,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:32.177Z
69ea1d19e2b69cc3642d76b6,1322,640,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:33.152Z
69ea1d1ae2b69cc3642d76b7,1321,642,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:34.178Z
69ea1d1be2b69cc3642d76b8,1320,642,31.7,68.6,TRUE,GOOD,LOW CO,2026-04-23T13:22:35.152Z
69ea1d1ce2b69cc3642d76b9,1322,643,31.7,68.5,TRUE,GOOD,LOW CO,2026-04-23T13:22:36.178Z
69ea1d1de2b69cc3642d76ba,1321,640,31.7,68.5,TRUE,GOOD,LOW CO,2026-04-23T13:22:37.152Z
69ea1d1ee2b69cc3642d76bb,1323,634,31.7,68.5,TRUE,GOOD,LOW CO,2026-04-23T13:22:38.177Z
69ea1d1fe2b69cc3642d76bc,1318,642,31.7,68.5,TRUE,GOOD,LOW CO,2026-04-23T13:22:39.152Z
69ea1d20e2b69cc3642d76bd,1313,629,31.7,68.5,TRUE,GOOD,LOW CO,2026-04-23T13:22:40.177Z
69ea1d21e2b69cc3642d76be,1319,660,31.7,68.5,TRUE,GOOD,LOW CO,2026-04-23T13:22:41.153Z
69ea1d22e2b69cc3642d76bf,1315,640,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:42.178Z
69ea1d23e2b69cc3642d76c0,1318,640,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:43.152Z
69ea1d24e2b69cc3642d76c1,1317,641,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:44.177Z
69ea1d25e2b69cc3642d76c2,1318,640,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:45.152Z
69ea1d26e2b69cc3642d76c3,1316,640,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:46.177Z
69ea1d27e2b69cc3642d76c4,1314,640,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:47.152Z
69ea1d28e2b69cc3642d76c5,1315,635,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:48.177Z
69ea1d29e2b69cc3642d76c6,1313,646,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:49.153Z
69ea1d2ae2b69cc3642d76c7,1313,640,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:50.178Z
69ea1d2be2b69cc3642d76c8,1312,641,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:51.153Z
69ea1d2ce2b69cc3642d76c9,1311,639,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:52.178Z
69ea1d2de2b69cc3642d76ca,1314,641,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:53.153Z
69ea1d2ee2b69cc3642d76cb,1302,626,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:54.178Z
69ea1d2fe2b69cc3642d76cc,1309,632,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:55.154Z
69ea1d30e2b69cc3642d76cd,1307,639,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:56.178Z
69ea1d31e2b69cc3642d76ce,1306,641,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:57.153Z
69ea1d32e2b69cc3642d76cf,1306,640,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:58.178Z
69ea1d33e2b69cc3642d76d0,1306,641,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:22:59.153Z
69ea1d34e2b69cc3642d76d1,1307,640,31.7,68.3,TRUE,GOOD,LOW CO,2026-04-23T13:23:00.206Z
69ea1d35e2b69cc3642d76d2,1303,640,31.7,68.3,TRUE,GOOD,LOW CO,2026-04-23T13:23:01.153Z
69ea1d36e2b69cc3642d76d3,1302,641,31.7,68.3,TRUE,GOOD,LOW CO,2026-04-23T13:23:02.178Z
69ea1d37e2b69cc3642d76d4,1303,640,31.7,68.3,TRUE,GOOD,LOW CO,2026-04-23T13:23:03.153Z
69ea1d38e2b69cc3642d76d5,1302,641,31.7,68.3,TRUE,GOOD,LOW CO,2026-04-23T13:23:04.178Z
69ea1d39e2b69cc3642d76d6,1301,640,31.7,68.3,TRUE,GOOD,LOW CO,2026-04-23T13:23:05.154Z
69ea1d3ae2b69cc3642d76d7,1301,640,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:23:06.178Z
69ea1d3be2b69cc3642d76d8,1302,638,31.7,68.4,TRUE,GOOD,LOW CO,2026-04-23T13:23:07.153Z
